"8413";"1";"215";"14.700000000";"2019-08-13 08:59:08"
"8414";"2";"215";"95.000000000";"2019-08-13 08:59:08"
"8415";"1";"215";"14.800000000";"2019-08-13 08:59:56"
"8419";"1";"215";"14.900000000";"2019-08-13 09:08:44"
"8420";"2";"215";"94.000000000";"2019-08-13 09:08:44"
"8422";"2";"215";"93.000000000";"2019-08-13 09:15:08"
"8423";"1";"215";"15.000000000";"2019-08-13 09:15:56"
"8426";"1";"215";"15.100000000";"2019-08-13 09:19:08"
"8427";"2";"215";"92.000000000";"2019-08-13 09:19:08"
"8428";"2";"215";"91.000000000";"2019-08-13 09:20:44"
"8430";"1";"215";"15.200000000";"2019-08-13 09:25:32"
"8431";"2";"215";"90.000000000";"2019-08-13 09:26:20"
"8434";"1";"215";"15.300000000";"2019-08-13 09:30:20"
"8436";"2";"215";"89.000000000";"2019-08-13 09:31:08"
"8438";"1";"215";"15.400000000";"2019-08-13 09:33:32"
"8440";"1";"215";"15.500000000";"2019-08-13 09:35:56"
"8442";"1";"215";"15.600000000";"2019-08-13 09:36:44"
"8445";"2";"215";"88.000000000";"2019-08-13 09:39:08"
"8446";"1";"215";"15.700000000";"2019-08-13 09:39:56"
"8449";"1";"215";"15.800000000";"2019-08-13 09:41:32"
"8450";"1";"215";"15.900000000";"2019-08-13 09:42:20"
"8452";"1";"215";"16.100000000";"2019-08-13 09:43:08"
"8454";"1";"215";"16.200000000";"2019-08-13 09:44:44"
"8456";"2";"215";"87.000000000";"2019-08-13 09:45:32"
"8457";"1";"215";"16.300000000";"2019-08-13 09:46:20"
"8460";"1";"215";"16.500000000";"2019-08-13 09:47:56"
"8461";"1";"215";"16.400000000";"2019-08-13 09:51:56"
"8462";"2";"215";"86.000000000";"2019-08-13 09:51:56"
"8464";"1";"215";"16.300000000";"2019-08-13 09:53:32"
"8465";"2";"215";"85.000000000";"2019-08-13 09:55:08"
"8466";"1";"215";"16.400000000";"2019-08-13 09:55:56"
"8467";"1";"215";"16.500000000";"2019-08-13 09:56:44"
"8469";"1";"215";"16.600000000";"2019-08-13 09:57:32"
"8470";"2";"215";"84.000000000";"2019-08-13 09:58:20"
"8472";"2";"215";"83.000000000";"2019-08-13 10:00:44"
"8476";"1";"215";"16.500000000";"2019-08-13 10:03:56"
"8477";"2";"215";"82.000000000";"2019-08-13 10:04:44"
"8478";"1";"215";"16.400000000";"2019-08-13 10:05:32"
"8480";"1";"215";"16.300000000";"2019-08-13 10:06:20"
"8482";"1";"215";"16.500000000";"2019-08-13 10:10:20"
"8484";"1";"215";"16.600000000";"2019-08-13 10:11:08"
"8486";"1";"215";"16.700000000";"2019-08-13 10:11:56"
"8487";"1";"215";"16.800000000";"2019-08-13 10:12:44"
"8489";"1";"215";"16.900000000";"2019-08-13 10:14:20"
"8490";"1";"215";"17.100000000";"2019-08-13 10:15:56"
"8491";"2";"215";"81.000000000";"2019-08-13 10:15:56"
"8492";"1";"215";"17.200000000";"2019-08-13 10:16:44"
"8494";"1";"215";"17.300000000";"2019-08-13 10:18:20"
"8495";"2";"215";"80.000000000";"2019-08-13 10:18:20"
"8498";"2";"215";"79.000000000";"2019-08-13 10:20:44"
"8500";"1";"215";"17.400000000";"2019-08-13 10:21:32"
"8501";"2";"215";"78.000000000";"2019-08-13 10:22:20"
"8503";"1";"215";"17.300000000";"2019-08-13 10:25:32"
"8505";"1";"215";"17.400000000";"2019-08-13 10:30:20"
"8506";"2";"215";"77.000000000";"2019-08-13 10:31:08"
"8509";"1";"215";"17.300000000";"2019-08-13 10:33:32"
